ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,1,2,3,2,1,0,0,0,2,2,2,1,0,0,0,1,2,1,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
318,7,7,8,7,7,6,5,7,7,8,7,7,6,5,7,7,8,7,7,6,5
319,5,11,9,6,2,0,0,2,8,6,3,0,0,0,0,5,3,0,0,0,0
320,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,14,16,12,16,14,9,10,11,14,9,13,11,7,8,9,11,7,11,9,4,6
333,0,2,2,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
334,6,9,8,8,6,5,6,6,9,8,8,5,5,5,5,8,7,7,5,4,4
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
338,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
341,8,8,8,8,7,7,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8
342,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
343,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
344,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,2,2,2,2,0,1,1,1,2,2,1,0,0,1,1,1,2,1,0,0,0
348,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,22,23,23,21,21,21,21,23,23,24,22,22,21,21,23,24,24,23,23,22,22
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,2,13,7,6,0,0,0,1,12,6,5,0,0,0,0,11,5,4,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,80,95,103,95,81,67,61,77,92,100,92,78,64,58,74,90,98,90,75,62,56
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1,8,12,11,5,0,0,0,5,9,8,2,0,0,0,2,7,5,0,0,0
372,1,3,4,4,2,0,0,1,3,3,4,2,0,0,0,3,3,4,2,0,0
373,3,4,4,4,3,2,2,3,4,4,4,3,1,2,2,3,4,4,3,1,1
374,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,25,29,30,29,25,20,18,25,28,30,29,24,19,17,24,28,29,28,24,19,17
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
378,3,4,4,3,2,1,1,3,4,4,3,2,1,1,2,4,4,3,2,1,1
379,2,3,3,3,3,1,1,2,3,3,2,2,1,1,2,3,3,2,2,1,0
380,25,30,29,28,24,23,20,24,29,28,27,23,22,20,24,28,27,26,22,21,19
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,18,22,24,24,19,15,16,18,22,24,24,19,15,16,18,22,24,24,19,14,16
383,1,2,3,3,2,1,0,1,2,3,3,2,1,0,1,2,3,3,1,1,0
384,6,6,7,6,5,5,5,6,6,7,6,5,5,5,6,6,7,6,5,5,5
385,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
386,4,5,3,2,2,2,2,4,5,3,2,2,2,2,4,5,3,2,2,2,2
387,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,1,2,2,1,0,0,0,1,2,2,1,0,0,0,1,2,2,1,0,0,0
390,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,4,3,2,2,3,2,2,4,3,2,2,3,2,2,4,3,2,2,3,2,2
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
411,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
412,10,13,7,7,4,4,4,10,12,6,7,4,4,3,10,12,6,7,4,3,3
413,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1
418,4,7,7,6,3,0,0,3,6,6,5,2,0,0,2,5,5,5,1,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,6,7,8,8,6,5,4,6,7,8,7,6,4,4,6,7,8,7,6,4,4
426,11,12,16,16,13,12,8,11,12,16,16,13,11,8,11,12,16,15,13,11,8
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429,18,21,19,19,15,13,12,17,20,18,18,14,12,12,16,19,17,17,13,11,11
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,5,6,6,6,5,4,4,5,6,6,6,5,4,4,5,6,6,6,5,4,4
433,75,87,86,73,58,46,51,72,84,83,71,55,43,48,70,82,81,68,53,40,46
434,5,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3
435,2,3,3,2,2,1,1,2,3,3,2,2,1,1,2,3,3,2,2,1,1
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,4,5,6,5,4,2,2,4,5,5,4,4,2,2,4,5,5,4,4,2,2
438,3,3,3,2,3,3,2,3,3,3,2,3,2,2,3,3,3,2,3,2,2
439,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
440,5,6,6,6,5,4,4,5,6,6,6,5,4,3,5,6,6,6,5,4,3
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,0,2,2,3,2,1,0,0,2,2,3,2,1,0,0,2,2,3,2,1,0
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
485,617,1421,1741,1169,443,0,0,341,1145,1465,893,167,0,0,65,869,1189,617,0,0,0
486,0,33,63,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,178,187,227,205,179,136,132,176,185,225,203,177,133,129,173,183,223,201,174,131,127
489,5,9,13,10,8,4,2,4,8,12,8,7,3,1,2,7,10,7,6,2,0
490,30,31,30,33,30,30,31,32,32,31,34,31,31,33,33,33,33,35,32,32,34
491,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
492,6,6,6,5,4,5,5,6,6,6,5,5,5,5,6,6,6,5,5,5,5
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2
509,37,38,41,33,30,32,33,36,37,40,32,29,31,32,35,36,39,31,28,30,31
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0
512,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,3,3,4,3,2,1,1,3,3,4,2,2,1,1,3,3,3,2,2,1,1
517,8,7,6,3,2,1,4,7,7,5,3,1,1,3,6,6,5,2,1,0,3
518,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1
519,9,10,9,6,5,3,5,8,10,8,5,4,3,4,7,9,7,4,3,2,3
520,0,3,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
521,12,13,12,10,8,7,8,11,12,12,10,8,7,7,11,12,11,9,7,6,7
522,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
523,3,4,4,4,3,1,1,2,3,4,4,3,1,1,2,3,4,3,2,1,1
524,1,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
525,5,8,8,7,3,1,1,5,7,8,7,3,1,0,4,7,7,6,2,0,0
526,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
527,99,49,53,55,7,45,70,97,46,51,52,4,43,67,94,43,48,49,2,40,64
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
530,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0
534,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,63,89,88,65,28,6,21,55,81,80,56,20,0,13,47,73,72,48,12,0,5
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1,2,2,2,2,2,0,1,1,2,2,2,1,0,1,1,2,2,2,1,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,4,6,5,1,0,0,0,4,6,5,1,0,0,0,4,6,5,1,0,0
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1
571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
573,5,7,6,6,6,5,5,5,7,6,6,6,5,4,5,7,6,6,6,5,4
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576,1,2,6,2,2,1,1,1,2,5,2,2,1,0,0,1,5,2,1,1,0
577,3,4,5,4,2,1,0,2,4,4,4,2,0,0,1,3,3,3,1,0,0
578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,78,83,84,79,79,77,79,78,83,85,79,79,78,79,78,84,85,80,79,78,79
580,60,64,63,59,56,48,49,59,63,62,58,55,47,48,58,62,61,57,54,46,47
581,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0
582,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1
585,14,14,14,13,13,13,13,14,14,14,13,13,13,13,14,14,14,13,13,13,13
586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
587,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
588,4,5,4,3,2,2,3,4,4,4,2,2,2,3,3,4,3,2,2,2,2
589,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
590,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1
591,39,48,51,47,39,33,30,37,47,49,46,37,31,29,36,45,48,45,36,30,28
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
595,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
598,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
599,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
600,3,3,3,2,1,1,1,3,3,3,2,1,1,1,3,3,3,2,1,1,1
601,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
602,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,3,3,3,3,2,3,2,3,3,3,3,2,3,2,3,3,3,3,2,3,2
608,6,6,7,6,6,6,6,6,6,7,6,6,6,6,6,6,7,6,6,6,6
609,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
610,4,4,4,4,4,5,4,5,4,5,4,4,5,5,5,5,5,4,5,5,5
611,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
